<http://dbpedia.org/resource/Eric_Heiden>,http://dbpedia.org/property/wcoveralls,5,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Eric_Heiden>,http://dbpedia.org/property/olympicgolds,5,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Eric_Heiden>,http://dbpedia.org/property/olympicteams,5,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Nikolay_Zimyatov>,http://dbpedia.org/property/wcoveralls,3,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Nikolay_Zimyatov>,http://dbpedia.org/property/olympicgolds,3,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Nikolay_Zimyatov>,http://dbpedia.org/property/olympicteams,3,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Anatoly_Alyabyev>,http://dbpedia.org/property/wcoveralls,2,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Anatoly_Alyabyev>,http://dbpedia.org/property/olympicgolds,2,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Anatoly_Alyabyev>,http://dbpedia.org/property/olympicteams,2,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Frank_Ullrich>,http://dbpedia.org/property/wcoveralls,1,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Frank_Ullrich>,http://dbpedia.org/property/olympicgolds,1,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Frank_Ullrich>,http://dbpedia.org/property/olympicteams,1,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Juha_Mieto>,http://dbpedia.org/property/wcoveralls,0,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Juha_Mieto>,http://dbpedia.org/property/olympicgolds,0,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Juha_Mieto>,http://dbpedia.org/property/olympicteams,0,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Barbara_Petzold>,http://dbpedia.org/property/wcoveralls,2,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Barbara_Petzold>,http://dbpedia.org/property/olympicgolds,2,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Barbara_Petzold>,http://dbpedia.org/property/olympicteams,2,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Ingemar_Stenmark>,http://dbpedia.org/property/wcoveralls,2,0.12,List of 1980 Winter Olympics medal winners
<http://dbpedia.org/resource/Ingemar_Stenmark>,http://dbpedia.org/property/olympicgolds,2,0.12,List of 1980 Winter Olympics medal winners
