<http://dbpedia.org/resource/Alabama_Crimson_Tide_football>,http://dbpedia.org/property/opponent,<http://dbpedia.org/resource/Marion_Military_Institute>,0.02,List of 100-point games in college football
<http://dbpedia.org/resource/Alabama_Crimson_Tide_football>,http://dbpedia.org/property/pagfreevalue,<http://dbpedia.org/resource/Marion_Military_Institute>,0.01,List of 100-point games in college football
<http://dbpedia.org/resource/Albion_College>,http://dbpedia.org/property/opponent,River Rouge NTS,0.02,List of 100-point games in college football
<http://dbpedia.org/resource/Albion_College>,http://dbpedia.org/property/pagfreevalue,River Rouge NTS,0.01,List of 100-point games in college football
<http://dbpedia.org/resource/Appalachian_State_Mountaineers_football>,http://dbpedia.org/property/opponent,<http://dbpedia.org/resource/Piedmont_College>,0.02,List of 100-point games in college football
<http://dbpedia.org/resource/Appalachian_State_Mountaineers_football>,http://dbpedia.org/property/pagfreevalue,<http://dbpedia.org/resource/Piedmont_College>,0.01,List of 100-point games in college football
<http://dbpedia.org/resource/Arkansas_State_Red_Wolves>,http://dbpedia.org/property/opponent,<http://dbpedia.org/resource/Central_Arkansas_Bears_football>,0.02,List of 100-point games in college football
<http://dbpedia.org/resource/Arkansas_State_Red_Wolves>,http://dbpedia.org/property/pagfreevalue,<http://dbpedia.org/resource/Central_Arkansas_Bears_football>,0.01,List of 100-point games in college football
<http://dbpedia.org/resource/Arizona_Wildcats_football>,http://dbpedia.org/property/opponent,<http://dbpedia.org/resource/New_Mexico_Military_Institute>,0.02,List of 100-point games in college football
<http://dbpedia.org/resource/Arizona_Wildcats_football>,http://dbpedia.org/property/pagfreevalue,<http://dbpedia.org/resource/New_Mexico_Military_Institute>,0.01,List of 100-point games in college football
<http://dbpedia.org/resource/Arizona_Wildcats_football>,http://dbpedia.org/property/opponent,Camp Harry Jones,0.02,List of 100-point games in college football
<http://dbpedia.org/resource/Arizona_Wildcats_football>,http://dbpedia.org/property/pagfreevalue,Camp Harry Jones,0.01,List of 100-point games in college football
<http://dbpedia.org/resource/Arkansas_Razorbacks_football>,http://dbpedia.org/property/opponent,<http://dbpedia.org/resource/Missouri_State_Bears_football>,0.02,List of 100-point games in college football
<http://dbpedia.org/resource/Arkansas_Razorbacks_football>,http://dbpedia.org/property/pagfreevalue,<http://dbpedia.org/resource/Missouri_State_Bears_football>,0.01,List of 100-point games in college football
<http://dbpedia.org/resource/Baldwin-Wallace_College>,http://dbpedia.org/property/opponent,<http://dbpedia.org/resource/Kent_State_Golden_Flashes_football>,0.02,List of 100-point games in college football
<http://dbpedia.org/resource/Baldwin-Wallace_College>,http://dbpedia.org/property/pagfreevalue,<http://dbpedia.org/resource/Kent_State_Golden_Flashes_football>,0.01,List of 100-point games in college football
<http://dbpedia.org/resource/Baylor_Bears_football>,http://dbpedia.org/property/opponent,<http://dbpedia.org/resource/Hardin-Simmons_University>,0.02,List of 100-point games in college football
<http://dbpedia.org/resource/Baylor_Bears_football>,http://dbpedia.org/property/pagfreevalue,<http://dbpedia.org/resource/Hardin-Simmons_University>,0.01,List of 100-point games in college football
<http://dbpedia.org/resource/Beloit_College>,http://dbpedia.org/property/opponent,<http://dbpedia.org/resource/Northern_Illinois_Huskies_football>,0.02,List of 100-point games in college football
