,Subject,Predicate,Object,Frequency,isKey,nameMatch,subjectColumn,objectColumn
165,http://dbpedia.org/resource/Seychelles,http://dbpedia.org/property/largestCity,"http://dbpedia.org/resource/Victoria,_Seychelles",0.07272727272727272,False,0.42,1.0,5.0
166,http://dbpedia.org/resource/Sierra_Leone,http://dbpedia.org/property/location,http://dbpedia.org/resource/Freetown,0.01818181818181818,False,0.46,1.0,5.0
167,http://dbpedia.org/resource/Sierra_Leone,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Freetown,0.01818181818181818,False,0.42,1.0,5.0
168,http://dbpedia.org/resource/Sierra_Leone,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Freetown,0.21818181818181817,False,0.42,1.0,5.0
169,http://dbpedia.org/resource/Sierra_Leone,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Freetown,0.07272727272727272,False,0.42,1.0,5.0
170,http://dbpedia.org/resource/Somalia,http://dbpedia.org/property/location,http://dbpedia.org/resource/Mogadishu,0.01818181818181818,False,0.46,1.0,5.0
171,http://dbpedia.org/resource/Somalia,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Mogadishu,0.01818181818181818,False,0.42,1.0,5.0
172,http://dbpedia.org/resource/Somalia,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Mogadishu,0.07272727272727272,False,0.42,1.0,5.0
173,http://dbpedia.org/resource/South_Africa,http://dbpedia.org/property/location,http://dbpedia.org/resource/Pretoria,0.01818181818181818,False,0.46,1.0,5.0
174,http://dbpedia.org/resource/South_Africa,http://dbpedia.org/property/capital,http://dbpedia.org/resource/Pretoria,0.8181818181818182,False,1.0,1.0,5.0
175,http://dbpedia.org/resource/South_Africa,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Pretoria,0.01818181818181818,False,0.42,1.0,5.0
176,http://dbpedia.org/resource/South_Africa,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Pretoria,0.21818181818181817,False,0.42,1.0,5.0
177,http://dbpedia.org/resource/South_Africa,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Pretoria,0.07272727272727272,False,0.42,1.0,5.0
178,http://dbpedia.org/resource/South_Sudan,http://dbpedia.org/property/location,http://dbpedia.org/resource/Juba,0.01818181818181818,False,0.46,1.0,5.0
179,http://dbpedia.org/resource/South_Sudan,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Juba,0.01818181818181818,False,0.42,1.0,5.0
180,http://dbpedia.org/resource/South_Sudan,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Juba,0.21818181818181817,False,0.42,1.0,5.0
181,http://dbpedia.org/resource/South_Sudan,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Juba,0.07272727272727272,False,0.42,1.0,5.0
182,http://dbpedia.org/resource/Sudan,http://dbpedia.org/property/location,http://dbpedia.org/resource/Khartoum,0.01818181818181818,False,0.46,1.0,5.0
183,http://dbpedia.org/resource/Sudan,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Khartoum,0.01818181818181818,False,0.42,1.0,5.0
184,http://dbpedia.org/resource/Sudan,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Khartoum,0.21818181818181817,False,0.42,1.0,5.0
185,http://dbpedia.org/resource/Sudan,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Khartoum,0.07272727272727272,False,0.42,1.0,5.0
186,http://dbpedia.org/resource/Swaziland,http://dbpedia.org/property/location,http://dbpedia.org/resource/Lobamba,0.01818181818181818,False,0.46,1.0,5.0
187,http://dbpedia.org/resource/Swaziland,http://dbpedia.org/property/capital,http://dbpedia.org/resource/Lobamba,0.8181818181818182,False,1.0,1.0,5.0
188,http://dbpedia.org/resource/Swaziland,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Lobamba,0.01818181818181818,False,0.42,1.0,5.0
189,http://dbpedia.org/resource/Swaziland,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Lobamba,0.21818181818181817,False,0.42,1.0,5.0
190,http://dbpedia.org/resource/Swaziland,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Lobamba,0.07272727272727272,False,0.42,1.0,5.0
191,http://dbpedia.org/resource/Swaziland,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Lobamba,0.8545454545454545,False,1.0,1.0,5.0
192,http://dbpedia.org/resource/Tanzania,http://dbpedia.org/property/location,http://dbpedia.org/resource/Dodoma,0.01818181818181818,False,0.46,1.0,5.0
193,http://dbpedia.org/resource/Tanzania,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Dodoma,0.01818181818181818,False,0.42,1.0,5.0
194,http://dbpedia.org/resource/Tanzania,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Dodoma,0.21818181818181817,False,0.42,1.0,5.0
195,http://dbpedia.org/resource/Tanzania,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Dodoma,0.07272727272727272,False,0.42,1.0,5.0
196,http://dbpedia.org/resource/Togo,http://dbpedia.org/property/location,http://dbpedia.org/resource/Lom%C3%A9,0.01818181818181818,False,0.46,1.0,5.0
197,http://dbpedia.org/resource/Togo,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Lom%C3%A9,0.01818181818181818,False,0.42,1.0,5.0
198,http://dbpedia.org/resource/Togo,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Lom%C3%A9,0.21818181818181817,False,0.42,1.0,5.0
199,http://dbpedia.org/resource/Togo,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Lom%C3%A9,0.8545454545454545,False,1.0,1.0,5.0
200,http://dbpedia.org/resource/Tunisia,http://dbpedia.org/property/location,http://dbpedia.org/resource/Tunis,0.01818181818181818,False,0.46,1.0,5.0
201,http://dbpedia.org/resource/Tunisia,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Tunis,0.21818181818181817,False,0.42,1.0,5.0
202,http://dbpedia.org/resource/Tunisia,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Tunis,0.07272727272727272,False,0.42,1.0,5.0
203,http://dbpedia.org/resource/Uganda,http://dbpedia.org/property/location,http://dbpedia.org/resource/Kampala,0.01818181818181818,False,0.46,1.0,5.0
204,http://dbpedia.org/resource/Uganda,http://dbpedia.org/property/capital,http://dbpedia.org/resource/Kampala,0.8181818181818182,False,1.0,1.0,5.0
205,http://dbpedia.org/resource/Uganda,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Kampala,0.01818181818181818,False,0.42,1.0,5.0
206,http://dbpedia.org/resource/Uganda,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Kampala,0.21818181818181817,False,0.42,1.0,5.0
207,http://dbpedia.org/resource/Uganda,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Kampala,0.07272727272727272,False,0.42,1.0,5.0
208,http://dbpedia.org/resource/Uganda,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Kampala,0.8545454545454545,False,1.0,1.0,5.0
209,http://dbpedia.org/resource/Zambia,http://dbpedia.org/property/location,http://dbpedia.org/resource/Lusaka,0.01818181818181818,False,0.46,1.0,5.0
210,http://dbpedia.org/resource/Zambia,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Lusaka,0.01818181818181818,False,0.42,1.0,5.0
211,http://dbpedia.org/resource/Zambia,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Lusaka,0.21818181818181817,False,0.42,1.0,5.0
212,http://dbpedia.org/resource/Zambia,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Lusaka,0.07272727272727272,False,0.42,1.0,5.0
213,http://dbpedia.org/resource/Zimbabwe,http://dbpedia.org/property/location,http://dbpedia.org/resource/Harare,0.01818181818181818,False,0.46,1.0,5.0
214,http://dbpedia.org/resource/Zimbabwe,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Harare,0.01818181818181818,False,0.42,1.0,5.0
215,http://dbpedia.org/resource/Zimbabwe,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Harare,0.07272727272727272,False,0.42,1.0,5.0
216,http://dbpedia.org/resource/Morocco,http://dbpedia.org/property/location,http://dbpedia.org/resource/Rabat,0.01818181818181818,False,0.46,1.0,5.0
217,http://dbpedia.org/resource/Morocco,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Rabat,0.01818181818181818,False,0.42,1.0,5.0
218,http://dbpedia.org/resource/Morocco,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Rabat,0.21818181818181817,False,0.42,1.0,5.0
219,http://dbpedia.org/resource/Morocco,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Rabat,0.07272727272727272,False,0.42,1.0,5.0
